Id,Status,Claster,AverageCorrectness,ReviewLen,ReviewLenPerVotes,NumOfVotes,NumOfComments
9372,abandoned,NotConsensus,0.553201,0.888217592593,0.296072530864,3,2
9373,merged,AllCorrect,0.652174,0.148344907407,0.0741724537037,2,5
9374,merged,AllCorrect,0.647887,0.14099537037,0.0704976851852,2,4
9379,merged,AllCorrect,0.000000,0.0828009259259,0.041400462963,2,2
9381,merged,NotConsensus,0.732738,0.0397453703704,0.0198726851852,2,4
9384,merged,AllCorrect,0.523810,0.0366898148148,0.0366898148148,1,3
9386,abandoned,NotConsensus,0.853967,19.5139814815,4.87849537037,4,23
9387,abandoned,NotConsensus,0.834248,5.94465277778,2.97232638889,2,5
9388,abandoned,AllCorrect,0.811545,6.02487268519,3.01243634259,2,8
9390,merged,NotConsensus,0.720093,12.9056828704,1.84366898148,7,8
9396,merged,AllCorrect,0.654984,4.84094907407,1.21023726852,4,8
9398,merged,AllInCorrect,0.775362,0.120324074074,0.120324074074,1,9
9400,merged,AllCorrect,1.000000,0.577465277778,0.577465277778,1,2
9401,merged,AllCorrect,0.565217,0.0647337962963,0.0647337962963,1,3
9402,merged,NotConsensus,0.740374,46.8307175926,2.60170653292,18,63
9403,merged,AllCorrect,0.881279,0.15244212963,0.15244212963,1,3
9404,abandoned,NotConsensus,0.695808,10.7445717593,3.58152391975,3,2
9406,merged,AllCorrect,0.857143,5.77336805556,5.77336805556,1,6
9407,merged,AllCorrect,0.553030,8.12637731481,2.70879243827,3,15
9409,merged,AllCorrect,0.715686,5.31699074074,5.31699074074,1,8
9410,merged,AllCorrect,0.457674,4.79530092593,4.79530092593,1,8
9412,merged,NotConsensus,0.857170,18.9575578704,2.3696947338,8,25
9413,merged,AllCorrect,0.000000,0.0356944444444,0.0356944444444,1,2
9415,merged,AllCorrect,0.333333,0.95505787037,0.95505787037,1,2
9416,merged,NotConsensus,0.731772,48.1194097222,6.87420138889,7,28
9421,merged,NotConsensus,0.783077,6.97079861111,3.48539930556,2,16
9422,abandoned,AllCorrect,0.757143,4.09684027778,4.09684027778,1,3
9423,merged,AllCorrect,0.264085,31.8482638889,31.8482638889,1,0
9424,merged,AllCorrect,0.500000,0.0150115740741,0.0150115740741,1,3
9425,merged,AllCorrect,0.333333,0.0480787037037,0.0480787037037,1,2
9426,abandoned,AllCorrect,0.776173,0.241863425926,0.241863425926,1,1
9427,abandoned,AllCorrect,0.776978,0.224768518519,0.224768518519,1,2
9429,merged,AllCorrect,0.610385,7.45238425926,1.49047685185,5,6
9430,merged,NotConsensus,0.809457,11.1668981481,5.58344907407,2,7
9434,merged,AllInCorrect,0.858156,10.1006597222,10.1006597222,1,4
9436,merged,AllCorrect,0.500000,26.4542361111,26.4542361111,1,2
9443,merged,AllInCorrect,0.000000,5.1265625,5.1265625,1,3
9444,merged,AllCorrect,0.500000,5.12655092593,5.12655092593,1,2
9445,merged,AllCorrect,0.589324,10.0951388889,1.26189236111,8,25
9446,merged,NotConsensus,0.538412,13.9551388889,3.48878472222,4,11
9449,merged,AllCorrect,0.500000,0.1296875,0.1296875,1,6
9451,merged,AllCorrect,0.600000,0.14119212963,0.14119212963,1,3
9453,abandoned,NotConsensus,0.689220,9.55512731481,2.3887818287,4,4
9454,merged,AllCorrect,0.456140,5.02984953704,2.51492476852,2,14
9455,merged,NotConsensus,0.664197,4.93596064815,1.64532021605,3,21
9456,merged,AllCorrect,0.454880,5.09506944444,5.09506944444,1,10
9457,abandoned,AllCorrect,0.833333,0.000462962962963,0.000231481481481,2,0
9458,merged,AllCorrect,0.454462,3.87918981481,3.87918981481,1,5
9459,merged,NotConsensus,0.644241,4.1718287037,1.3906095679,3,6
9462,abandoned,AllCorrect,0.500000,21.3869097222,21.3869097222,1,1
9464,merged,AllCorrect,0.454128,6.12229166667,6.12229166667,1,10
9465,abandoned,NotConsensus,0.621246,21.1654398148,5.2913599537,4,15
9466,merged,AllCorrect,0.453712,2.77694444444,2.77694444444,1,2
9467,merged,AllCorrect,0.719298,0.892905092593,0.892905092593,1,2
9469,merged,AllCorrect,0.454212,45.8912962963,45.8912962963,1,0
9470,merged,AllCorrect,0.579737,6.68355324074,3.34177662037,2,4
9472,merged,NotConsensus,0.557143,3.66144675926,1.22048225309,3,6
9473,merged,NotConsensus,0.644796,2.35825231481,1.17912615741,2,6
9474,merged,AllCorrect,0.455210,4.19232638889,4.19232638889,1,4
9475,merged,AllCorrect,0.835526,16.5062615741,16.5062615741,1,8
9477,merged,AllCorrect,0.455708,5.93579861111,1.97859953704,3,13
9478,merged,AllCorrect,0.850000,1.81518518519,1.81518518519,1,4
9480,merged,NotConsensus,0.833673,3.76689814815,1.88344907407,2,12
9487,merged,NotConsensus,0.614940,4.17329861111,0.596185515873,7,13
9488,merged,AllCorrect,0.716959,4.23085648148,2.11542824074,2,20
9491,abandoned,AllCorrect,0.875691,1.21465277778,1.21465277778,1,0
9492,merged,AllCorrect,0.455373,46.1105555556,15.3701851852,3,23
9495,merged,NotConsensus,0.647721,4.16403935185,1.04100983796,4,13
9496,merged,AllCorrect,0.875000,0.83869212963,0.83869212963,1,2
9497,merged,NotConsensus,0.535328,44.9017361111,11.2254340278,4,65
9499,merged,AllCorrect,0.814286,7.62415509259,7.62415509259,1,2
9500,merged,AllCorrect,0.727108,0.673333333333,0.336666666667,2,2
9502,merged,AllCorrect,0.785803,1.89212962963,0.946064814815,2,5
9504,merged,AllCorrect,0.837461,1.83334490741,0.916672453704,2,4
9505,merged,AllInCorrect,0.777778,0.601388888889,0.601388888889,1,7
9506,abandoned,AllInCorrect,0.454710,12.8235532407,12.8235532407,1,6
9507,abandoned,AllCorrect,0.776737,183.933958333,91.9669791667,2,17
9510,merged,NotConsensus,0.651978,17.4733680556,3.49467361111,5,13
9513,merged,AllCorrect,0.602888,9.39907407407,1.34272486772,7,24
9514,merged,AllInCorrect,0.814961,4.21728009259,4.21728009259,1,11
9515,merged,NotConsensus,0.596367,14.0088657407,7.00443287037,2,9
9519,merged,AllCorrect,0.453812,0.176412037037,0.176412037037,1,3
9521,merged,AllCorrect,0.882353,0.382951388889,0.382951388889,1,2
9522,merged,AllCorrect,0.527151,0.428229166667,0.107057291667,4,5
9523,abandoned,AllCorrect,0.791813,0.171493055556,0.171493055556,1,0
9525,abandoned,NotConsensus,0.627023,7.55873842593,2.51957947531,3,4
9526,merged,AllCorrect,0.453977,0.9934375,0.9934375,1,7
9528,abandoned,NotConsensus,0.752167,0.944733796296,0.236183449074,4,1
9532,merged,NotConsensus,0.718227,4.18486111111,0.836972222222,5,6
9534,merged,NotConsensus,0.543895,17.8049768519,2.96749614198,6,14
9536,merged,AllCorrect,0.778571,0.193043981481,0.193043981481,1,3
9537,abandoned,AllCorrect,0.779465,25.1366550926,25.1366550926,1,6
9538,merged,AllCorrect,0.586134,2.1659837963,1.08299189815,2,22
9540,merged,NotConsensus,0.682302,12.8507060185,1.07089216821,12,28
9542,merged,AllCorrect,0.671642,8.95626157407,8.95626157407,1,3
9543,merged,AllCorrect,0.676471,23.2396180556,23.2396180556,1,0
9544,merged,NotConsensus,0.608246,4.06212962963,0.812425925926,5,13
9545,merged,NotConsensus,0.663039,0.942800925926,0.942800925926,1,6
9547,merged,NotConsensus,0.669952,3.00991898148,0.50165316358,6,7
9550,merged,NotConsensus,0.662723,3.04472222222,1.01490740741,3,8
9551,merged,AllCorrect,0.451101,3.71265046296,3.71265046296,1,9
9552,merged,NotConsensus,0.743085,10.8263194444,2.16526388889,5,14
9553,merged,NotConsensus,0.662825,15.6936342593,3.92340856481,4,13
9554,merged,NotConsensus,0.729152,16.6928587963,2.78214313272,6,12
9555,merged,NotConsensus,0.660229,21.3031481481,7.10104938272,3,10
9556,merged,NotConsensus,0.732172,23.8818634259,4.77637268519,5,12
9557,merged,AllCorrect,0.448126,23.8825347222,11.9412673611,2,12
9558,merged,AllCorrect,0.447346,0.17375,0.17375,1,1
9562,merged,AllInCorrect,0.882353,0.81443287037,0.81443287037,1,3
9564,merged,NotConsensus,0.661886,3.96662037037,0.56666005291,7,8
9565,merged,AllCorrect,0.779359,0.00184027777778,0.00184027777778,1,1
9566,merged,NotConsensus,0.649272,3.77548611111,1.88774305556,2,4
9568,merged,AllCorrect,0.727414,3.99469907407,0.998674768519,4,6
9569,abandoned,AllCorrect,0.653846,8.76241898148,8.76241898148,1,4
9570,merged,AllInCorrect,0.650000,0.808344907407,0.808344907407,1,7
9572,merged,NotConsensus,0.643566,3.28347222222,0.656694444444,5,11
9577,merged,AllCorrect,0.648768,0.412233796296,0.206116898148,2,4
9578,merged,AllCorrect,0.447710,0.408252314815,0.408252314815,1,2
9580,merged,AllInCorrect,0.847534,1.9478125,1.9478125,1,12
9582,merged,AllInCorrect,0.595081,17.4277546296,8.71387731481,2,12
9587,merged,NotConsensus,0.855630,1.10239583333,0.551197916667,2,9
9590,merged,AllCorrect,0.448187,1.96070601852,1.96070601852,1,6
9591,merged,NotConsensus,0.676645,31.0297453704,5.1716242284,6,49
9592,merged,AllCorrect,0.224331,0.321539351852,0.160769675926,2,3
9593,abandoned,NotConsensus,0.521162,20.582962963,5.14574074074,4,5
9596,merged,AllCorrect,1.000000,0.7540625,0.7540625,1,6
9598,abandoned,AllCorrect,0.588745,0.307476851852,0.307476851852,1,2
9599,merged,AllCorrect,0.448751,0.0675347222222,0.0675347222222,1,2
9605,abandoned,AllCorrect,0.745104,0.943831018519,0.314610339506,3,9
9606,merged,AllCorrect,0.682450,7.76523148148,1.5530462963,5,3
9607,abandoned,NotConsensus,0.707363,15.4200694444,3.08401388889,5,5
9608,merged,AllCorrect,0.448839,0.184664351852,0.184664351852,1,6
9610,merged,AllCorrect,0.878924,0.946365740741,0.315455246914,3,10
9612,merged,AllCorrect,0.449313,5.79483796296,2.89741898148,2,15
9613,merged,AllCorrect,0.706422,0.678310185185,0.678310185185,1,3
9615,merged,AllCorrect,0.586769,0.751597222222,0.375798611111,2,7
9618,merged,AllCorrect,0.819872,12.9108333333,6.45541666667,2,2
9620,abandoned,AllCorrect,0.840764,0.00309027777778,0.00309027777778,1,4
9621,merged,NotConsensus,0.719800,6.94421296296,3.47210648148,2,11
9623,merged,AllInCorrect,0.792782,12.7095023148,12.7095023148,1,26
9624,merged,AllCorrect,0.111111,1.64666666667,0.823333333333,2,5
9625,merged,AllInCorrect,0.740398,6.57440972222,1.64360243056,4,6
9630,merged,NotConsensus,0.685701,2.00443287037,0.334072145062,6,10
9639,merged,AllCorrect,0.843750,0.0931712962963,0.0931712962963,1,2
9640,merged,AllCorrect,0.582749,1.10818287037,0.277045717593,4,9
9641,abandoned,AllInCorrect,0.727273,2.08457175926,2.08457175926,1,3
9642,merged,NotConsensus,0.837502,12.6463194444,4.21543981481,3,2
9644,merged,AllInCorrect,0.873641,0.122118055556,0.122118055556,1,3
9645,abandoned,NotConsensus,0.728490,8.84409722222,1.4740162037,6,10
9655,merged,AllInCorrect,0.873813,0.224618055556,0.224618055556,1,5
9657,merged,AllCorrect,0.355428,2.22744212963,0.742480709877,3,2
9661,merged,NotConsensus,0.662206,2.18981481481,1.09490740741,2,14
9662,merged,AllInCorrect,0.673163,16.1140625,8.05703125,2,7
9663,merged,AllCorrect,0.845679,0.0806481481481,0.0806481481481,1,2
9664,merged,NotConsensus,0.803744,0.089537037037,0.0298456790123,3,5
9665,abandoned,NotConsensus,0.736239,8.40545138889,1.40090856481,6,5
9666,merged,NotConsensus,0.377975,41.8624884259,3.48854070216,12,27
9668,merged,AllCorrect,0.564753,8.91762731481,2.97254243827,3,14
9670,merged,NotConsensus,0.729240,4.82148148148,0.688783068783,7,15
9673,merged,AllCorrect,0.448305,2.05155092593,2.05155092593,1,2
9674,merged,AllCorrect,0.448772,3.23815972222,3.23815972222,1,3
9675,merged,AllCorrect,0.449239,4.68944444444,2.34472222222,2,7
9677,merged,AllCorrect,0.449324,1.03592592593,1.03592592593,1,6
9680,merged,AllCorrect,0.533838,2.15439814815,1.07719907407,2,2
9681,merged,AllCorrect,0.621223,0.963530092593,0.321176697531,3,2
9684,merged,AllCorrect,0.450716,1.70163194444,1.70163194444,1,3
9685,merged,AllCorrect,0.354545,1.71251157407,0.856255787037,2,2
9686,merged,AllCorrect,0.803030,0.822881944444,0.822881944444,1,2
9692,merged,NotConsensus,0.713007,7.19217592593,1.19869598765,6,12
9693,merged,AllCorrect,0.706848,12.8223611111,3.20559027778,4,5
9696,merged,AllCorrect,0.694202,0.936423611111,0.312141203704,3,4
9698,merged,AllCorrect,0.625000,0.472777777778,0.472777777778,1,3
9700,merged,AllCorrect,0.451640,0.851064814815,0.851064814815,1,10
9701,merged,AllCorrect,0.619698,6.39710648148,2.13236882716,3,8
9703,merged,AllCorrect,0.451342,1.62322916667,1.62322916667,1,3
9704,merged,AllCorrect,0.451802,1.65542824074,1.65542824074,1,5
9705,merged,AllCorrect,0.568970,1.6191087963,0.539702932099,3,4
9707,abandoned,AllCorrect,0.803938,7.83513888889,2.61171296296,3,10
9708,merged,AllInCorrect,0.500000,0.0484837962963,0.0484837962963,1,2
9710,merged,AllInCorrect,0.875000,12.312037037,0,0,2
9711,abandoned,NotConsensus,0.824170,19.7390625,6.5796875,3,1
9712,merged,AllCorrect,0.682528,18.1587847222,9.07939236111,2,2
9713,abandoned,AllCorrect,0.619972,0.0515393518519,0.0171797839506,3,0
9715,merged,NotConsensus,0.707489,4.11414351852,0.58773478836,7,13
9716,merged,AllCorrect,0.451667,0.298981481481,0.298981481481,1,5
9717,merged,AllCorrect,0.803774,0.198460648148,0.198460648148,1,2
9718,merged,AllCorrect,0.775510,0.192141203704,0.192141203704,1,6
9719,abandoned,AllCorrect,0.709041,12.6002314815,4.20007716049,3,5
9723,merged,AllInCorrect,0.772174,0.148900462963,0.148900462963,1,4
9726,merged,AllCorrect,0.621248,0.0921180555556,0.0460590277778,2,2
9730,merged,AllCorrect,0.583660,0.207731481481,0.103865740741,2,5
9731,abandoned,AllCorrect,0.875576,12.4817361111,12.4817361111,1,2
9732,merged,AllCorrect,0.698588,5.89337962963,0.982229938272,6,14
9734,merged,AllCorrect,0.452361,0.144953703704,0.144953703704,1,3
9735,merged,NotConsensus,0.612692,7.99054398148,0.887838220165,9,10
9736,merged,NotConsensus,0.663470,5.97064814815,1.19412962963,5,14
9738,merged,AllCorrect,0.581821,0.859594907407,0.429797453704,2,2
9740,merged,AllCorrect,0.616190,6.66748842593,3.33374421296,2,6
9741,merged,AllCorrect,0.000000,0.120914351852,0.120914351852,1,3
9743,merged,AllCorrect,0.452830,0.981215277778,0.981215277778,1,5
9744,abandoned,AllCorrect,0.652349,40.4102777778,13.4700925926,3,11
9746,merged,AllCorrect,0.506849,12.9476273148,3.2369068287,4,11
9747,merged,AllCorrect,0.512821,12.9622337963,6.48111689815,2,3
9751,merged,NotConsensus,0.676641,2.71260416667,1.35630208333,2,11
9752,merged,AllInCorrect,0.780142,4.6953125,2.34765625,2,13
9754,abandoned,NotConsensus,0.544386,71.1142592593,35.5571296296,2,4
9756,merged,AllCorrect,0.669607,7.17040509259,3.5852025463,2,6
9759,merged,AllCorrect,0.576346,0.238634259259,0.11931712963,2,2
9761,merged,AllInCorrect,0.722737,24.639224537,8.21307484568,3,26
9762,merged,AllInCorrect,0.848485,0.0527546296296,0.0527546296296,1,2
9766,merged,AllCorrect,0.558824,3.03165509259,3.03165509259,1,2
9768,merged,AllCorrect,0.537814,0.0706481481481,0.0353240740741,2,2
9769,merged,AllCorrect,0.538792,0.0572569444444,0.0286284722222,2,4
9771,merged,AllCorrect,0.454028,0.0687384259259,0.0687384259259,1,2
9772,merged,AllCorrect,0.608592,0.0709606481481,0.0354803240741,2,2
9773,merged,AllCorrect,0.766667,0.145902777778,0.145902777778,1,3
9774,merged,NotConsensus,0.612703,0.41181712963,0.205908564815,2,4
9776,merged,AllCorrect,0.454545,0.130497685185,0.130497685185,1,3
9777,merged,AllCorrect,0.869888,0.0277314814815,0.0277314814815,1,2
9779,merged,AllCorrect,0.774194,0.0859027777778,0.0859027777778,1,2
9780,merged,NotConsensus,0.653381,10.9915393519,2.74788483796,4,6
9781,merged,AllCorrect,0.455061,3.8790625,3.8790625,1,2
9785,merged,NotConsensus,0.665418,0.071412037037,0.0357060185185,2,6
9786,merged,AllCorrect,0.831111,6.76856481481,3.38428240741,2,7
9789,merged,AllInCorrect,0.589744,2.69729166667,0,0,5
9796,merged,NotConsensus,0.617876,12.1543402778,1.7363343254,7,13
9798,merged,AllInCorrect,0.797468,9.98762731481,4.99381365741,2,9
9799,merged,AllCorrect,0.456013,0.0499652777778,0.0499652777778,1,2
9800,abandoned,AllCorrect,0.666667,7.3144212963,7.3144212963,1,1
9803,merged,AllCorrect,0.662791,1.85631944444,1.85631944444,1,2
9805,merged,AllInCorrect,0.875862,9.60159722222,9.60159722222,1,4
9807,merged,AllInCorrect,0.859760,27.8731365741,9.29104552469,3,15
9815,merged,AllInCorrect,0.793103,3.94725694444,3.94725694444,1,3
9817,merged,AllCorrect,0.456452,6.50894675926,6.50894675926,1,2
9818,merged,NotConsensus,0.450805,10.2776851852,3.42589506173,3,10
9820,abandoned,AllCorrect,0.506024,7.56658564815,7.56658564815,1,3
9821,merged,AllCorrect,0.682058,5.83612268519,1.9453742284,3,2
9831,abandoned,NotConsensus,0.723915,15.577974537,2.59632908951,6,14
9832,abandoned,NotConsensus,0.685253,16.4026157407,5.46753858025,3,8
9833,merged,AllCorrect,0.651154,5.91381944444,1.18276388889,5,6
9834,merged,AllInCorrect,0.735849,3.27384259259,1.6369212963,2,25
9835,merged,AllCorrect,0.563315,19.3757407407,2.76796296296,7,23
9836,merged,NotConsensus,0.777439,11.0274884259,5.51374421296,2,11
9837,merged,NotConsensus,0.832580,4.30774305556,1.07693576389,4,12
9839,abandoned,NotConsensus,0.701978,11.7301041667,2.93252604167,4,2
9840,merged,NotConsensus,0.417682,16.0916203704,2.6819367284,6,14
9845,merged,AllCorrect,0.730474,28.1956134259,7.04890335648,4,51
9846,merged,AllCorrect,0.636328,17.3182175926,8.6591087963,2,2
9847,merged,NotConsensus,0.265969,39.1657638889,5.59510912698,7,35
9848,abandoned,AllCorrect,0.861111,25.7340162037,25.7340162037,1,5
9849,merged,AllCorrect,0.689091,6.63471064815,1.32694212963,5,27
9851,merged,AllCorrect,0.455200,2.15866898148,1.07933449074,2,5
9852,merged,NotConsensus,0.688438,29.4129398148,5.88258796296,5,15
9853,abandoned,AllCorrect,0.862069,64.599224537,64.599224537,1,26
9855,merged,AllCorrect,0.455343,0.970358796296,0.970358796296,1,2
9857,merged,AllCorrect,0.553470,1.68784722222,0.843923611111,2,2
9862,merged,AllCorrect,0.623986,9.02533564815,4.51266782407,2,2
9863,merged,AllCorrect,0.571429,1.81951388889,1.81951388889,1,3
9864,merged,AllCorrect,0.625000,2.45711805556,2.45711805556,1,4
9865,merged,AllCorrect,0.666667,2.45709490741,2.45709490741,1,6
9866,merged,AllCorrect,0.710000,2.45709490741,1.2285474537,2,5
9867,merged,NotConsensus,0.672616,2.73923611111,1.36961805556,2,7
9868,merged,AllCorrect,0.666667,2.73922453704,2.73922453704,1,6
9871,merged,AllCorrect,0.692308,2.73922453704,2.73922453704,1,7
9874,merged,AllCorrect,0.456643,3.84640046296,3.84640046296,1,2
9875,merged,AllCorrect,0.692504,0.792037037037,0.198009259259,4,4
9876,merged,AllCorrect,0.000000,0.106284722222,0.106284722222,1,3
9877,abandoned,AllCorrect,0.598713,8.30219907407,8.30219907407,1,6
9878,abandoned,NotConsensus,0.733180,23.2422569444,5.81056423611,4,10
9879,merged,NotConsensus,0.437936,36.9101388889,2.63643849206,14,31
9880,merged,AllCorrect,0.517241,2.53840277778,2.53840277778,1,5
9881,merged,AllCorrect,0.618506,2.54087962963,1.27043981481,2,2
9882,merged,AllCorrect,0.630712,2.54087962963,1.27043981481,2,2
9883,merged,AllCorrect,0.750000,3.46400462963,3.46400462963,1,12
9884,merged,AllCorrect,0.705882,2.5374537037,2.5374537037,1,2
9887,merged,AllCorrect,0.627778,2.53988425926,1.26994212963,2,2
9888,merged,AllCorrect,0.637652,2.45746527778,1.22873263889,2,11
9889,merged,AllCorrect,0.532609,2.53877314815,2.53877314815,1,2
9890,merged,AllCorrect,0.700000,2.52061342593,0.840204475309,3,11
9891,merged,AllCorrect,0.666667,0.388321759259,0.388321759259,1,2
9892,merged,AllInCorrect,0.801198,2.49003472222,1.24501736111,2,14
9893,merged,NotConsensus,0.721826,2.17827546296,0.726091820988,3,12
9894,merged,AllInCorrect,0.802469,1.32266203704,0.661331018519,2,13
9896,abandoned,AllCorrect,0.456196,0.278865740741,0.278865740741,1,0
9897,merged,AllInCorrect,0.746667,9.77844907407,9.77844907407,1,12
9901,merged,AllCorrect,0.652174,2.10991898148,2.10991898148,1,4
9902,merged,AllCorrect,0.666667,2.18914351852,1.09457175926,2,8
9903,merged,AllCorrect,0.615385,2.18914351852,1.09457175926,2,13
9909,merged,AllCorrect,0.571429,2.18914351852,1.09457175926,2,10
9910,merged,AllCorrect,0.533333,2.18913194444,1.09456597222,2,11
9912,merged,AllCorrect,0.875847,2.0731712963,1.03658564815,2,7
9913,merged,AllCorrect,0.866667,1.90380787037,0.951903935185,2,6
9915,merged,NotConsensus,0.642727,6.00934027778,2.00311342593,3,6
9916,merged,NotConsensus,0.665428,13.1507986111,4.38359953704,3,4
9917,merged,AllCorrect,0.648649,8.14011574074,8.14011574074,1,4
9918,merged,AllCorrect,0.666667,0.0187037037037,0.0187037037037,1,1
9919,merged,AllCorrect,0.556952,0.0647685185185,0.0323842592593,2,2
9920,merged,AllCorrect,0.591489,0.0290277777778,0.0290277777778,1,2
9922,abandoned,NotConsensus,0.692047,0.0478819444444,0.0159606481481,3,6
9924,merged,NotConsensus,0.663137,9.93927083333,1.98785416667,5,20
9925,merged,AllCorrect,0.456897,5.89033564815,5.89033564815,1,6
9926,merged,AllInCorrect,0.779720,0.258831018519,0.258831018519,1,4
9928,abandoned,AllCorrect,0.666667,10.4628819444,10.4628819444,1,2
9930,merged,NotConsensus,0.711784,13.9141898148,2.3190316358,6,27
9932,merged,NotConsensus,0.714537,27.8450347222,1.16020978009,24,43
9933,merged,AllCorrect,0.548097,1.07024305556,0.535121527778,2,6
9935,merged,AllCorrect,0.576360,1.83820601852,0.919103009259,2,1
9936,merged,AllCorrect,0.456589,0.690578703704,0.690578703704,1,4
9937,merged,AllCorrect,0.654911,2.86731481481,0.955771604938,3,4
9938,merged,AllCorrect,0.561662,2.88368055556,1.44184027778,2,3
9940,merged,NotConsensus,0.749408,2.86685185185,0.716712962963,4,13
9943,abandoned,AllCorrect,0.671409,8.30961805556,2.76987268519,3,11
9944,merged,NotConsensus,0.776648,2.91780092593,0.324200102881,9,19
9947,merged,AllCorrect,0.457275,5.93172453704,2.96586226852,2,8
9948,merged,NotConsensus,0.901187,7.04061342593,1.76015335648,4,17
9949,abandoned,NotConsensus,0.729470,0.96974537037,0.242436342593,4,4
9950,merged,AllCorrect,0.550158,2.89784722222,1.44892361111,2,2
9953,merged,AllInCorrect,0.725467,5.97002314815,2.98501157407,2,7
9955,merged,AllCorrect,0.674574,0.422094907407,0.140698302469,3,2
9956,merged,NotConsensus,0.665310,9.50753472222,3.16917824074,3,10
9957,merged,AllCorrect,0.455939,0.471458333333,0.235729166667,2,3
9958,merged,AllCorrect,0.542232,1.30123842593,0.325309606481,4,5
9959,merged,AllCorrect,0.555556,12.2349074074,12.2349074074,1,5
9963,merged,AllCorrect,0.456073,0.103506944444,0.103506944444,1,2
9965,merged,NotConsensus,0.759398,6.23179398148,3.11589699074,2,17
9966,merged,NotConsensus,0.668192,2.25239583333,0.204763257576,11,14
9967,merged,NotConsensus,0.749692,2.164375,0.432875,5,10
9970,merged,AllCorrect,0.455513,0.0875694444444,0.0875694444444,1,2
9975,merged,AllCorrect,0.634623,1.95834490741,0.489586226852,4,3
9977,merged,NotConsensus,0.420391,37.6573032407,12.5524344136,3,18
9978,abandoned,AllCorrect,0.667415,13.5585300926,0,0,0
9980,merged,NotConsensus,0.706931,1.7412037037,0.348240740741,5,6
9986,merged,AllCorrect,0.228203,0.841203703704,0.420601851852,2,2
9987,merged,NotConsensus,0.664071,0.0390972222222,0.0195486111111,2,4
9988,merged,AllCorrect,0.627132,5.42489583333,1.08497916667,5,13
9991,merged,AllCorrect,0.590990,0.0986458333333,0.0328819444444,3,2
9993,merged,AllCorrect,0.636715,1.86061342593,0.930306712963,2,3
9994,merged,NotConsensus,0.685851,7.60376157407,0.760376157407,10,25
9995,merged,AllCorrect,0.637202,2.00326388889,1.00163194444,2,2
9997,merged,NotConsensus,0.448232,6.96637731481,0.774041923868,9,20
9998,merged,NotConsensus,0.677393,7.96076388889,1.32679398148,6,11
9999,merged,AllCorrect,0.541926,0.658865740741,0.32943287037,2,2
10000,abandoned,AllCorrect,0.755513,9.17658564815,3.05886188272,3,1
10001,abandoned,NotConsensus,0.616318,15.1765625,7.58828125,2,1
10003,abandoned,NotConsensus,0.735431,13.0906134259,4.36353780864,3,2
10004,merged,AllInCorrect,0.600000,0.511712962963,0.511712962963,1,3
10006,merged,AllCorrect,0.456652,0.387800925926,0.387800925926,1,2
10007,merged,AllInCorrect,0.843931,483.063402778,241.531701389,2,18
10009,merged,AllCorrect,0.457058,0.33037037037,0.33037037037,1,2
10010,merged,AllCorrect,0.750000,1.54045138889,1.54045138889,1,2
10011,merged,AllInCorrect,0.798817,0.290821759259,0.290821759259,1,5
10012,merged,AllCorrect,0.542908,0.286423611111,0.143211805556,2,2
