Id,Status,Claster,AverageCorrectness,ReviewLen,ReviewLenPerVotes,NumOfVotes,NumOfComments
7206,merged,AllCorrect,0.407407,2.69855324074,1.34927662037,2,0
7207,merged,AllCorrect,0.815436,0.129756944444,0.129756944444,1,0
7208,merged,AllCorrect,0.942408,2.79583333333,2.79583333333,1,0
7209,merged,AllCorrect,0.466667,1.22123842593,0.610619212963,2,4
7210,merged,AllCorrect,0.483871,1.22122685185,1.22122685185,1,3
7211,merged,AllCorrect,0.492063,1.22122685185,1.22122685185,1,3
7212,merged,AllCorrect,0.500000,1.22122685185,1.22122685185,1,3
7213,merged,AllCorrect,0.507692,1.22122685185,1.22122685185,1,3
7214,merged,AllCorrect,0.515152,1.22122685185,1.22122685185,1,3
7215,merged,AllCorrect,0.942708,0.940127314815,0.940127314815,1,0
7216,merged,AllCorrect,0.943005,9.5871412037,9.5871412037,1,0
7217,merged,AllCorrect,0.896907,0.925324074074,0.462662037037,2,1
7218,merged,AllCorrect,0.898037,5.53612268519,1.8453742284,3,9
7219,abandoned,AllInCorrect,0.777778,2.26002314815,2.26002314815,1,0
7220,merged,AllCorrect,0.610989,2.98140046296,1.49070023148,2,0
7221,merged,AllCorrect,0.636905,3.03016203704,1.01005401235,3,3
7222,merged,AllCorrect,0.678209,2.98138888889,0.993796296296,3,1
7223,merged,NotConsensus,0.691427,0.624155092593,0.208051697531,3,5
7224,merged,AllCorrect,0.536232,1.65178240741,0.825891203704,2,4
7225,merged,AllCorrect,0.405405,0.142372685185,0.142372685185,1,0
7226,merged,AllCorrect,0.926070,0.282847222222,0.282847222222,1,0
7227,abandoned,AllCorrect,0.884374,27.1892476852,13.5946238426,2,23
7228,merged,AllCorrect,0.571538,6.15605324074,1.23121064815,5,2
7229,merged,AllCorrect,0.926641,0.146180555556,0.146180555556,1,0
7230,merged,AllCorrect,0.696429,3.88844907407,1.94422453704,2,3
7231,abandoned,AllInCorrect,0.773009,2.72130787037,0.544261574074,5,6
7232,merged,AllCorrect,0.689655,0.99662037037,0.99662037037,1,1
7233,merged,AllCorrect,0.873333,2.08175925926,1.04087962963,2,1
7234,merged,NotConsensus,0.730270,31.7421875,10.5807291667,3,7
7235,merged,AllCorrect,0.836207,1.48667824074,0.74333912037,2,2
7236,abandoned,AllCorrect,0.833333,4.47530092593,4.47530092593,1,4
7237,merged,AllCorrect,0.873754,1.02298611111,1.02298611111,1,0
7238,merged,AllCorrect,0.704587,0.959270833333,0.319756944444,3,3
7239,merged,AllCorrect,0.527778,0.112256944444,0.112256944444,1,0
7240,merged,AllCorrect,0.000000,0.371226851852,0.371226851852,1,1
7241,merged,AllCorrect,0.834043,0.879733796296,0.439866898148,2,2
7242,merged,NotConsensus,0.376586,8.04917824074,1.14988260582,7,12
7243,merged,AllCorrect,0.606054,8.04954861111,1.34159143519,6,5
7244,merged,AllCorrect,0.688525,1.46082175926,0.73041087963,2,3
7245,merged,AllCorrect,0.666667,0.0811574074074,0.0811574074074,1,0
7246,merged,AllCorrect,0.877381,0.0619907407407,0.0309953703704,2,2
7247,merged,AllCorrect,0.892430,0.206041666667,0.206041666667,1,0
7248,merged,AllCorrect,0.754967,0.0754398148148,0.0754398148148,1,0
7249,merged,AllCorrect,0.874380,0.111921296296,0.111921296296,1,0
7250,merged,AllCorrect,0.756579,0.0721064814815,0.0721064814815,1,0
7251,merged,AllCorrect,0.860823,0.291273148148,0.072818287037,4,1
7252,abandoned,AllCorrect,0.873563,0.0420486111111,0.0420486111111,1,1
7253,merged,AllCorrect,0.848837,0.109398148148,0.0546990740741,2,2
7254,merged,AllCorrect,0.873770,0.09,0.09,1,0
7256,merged,AllCorrect,0.909091,0.125138888889,0.125138888889,1,0
7257,merged,AllCorrect,0.883846,0.910462962963,0.303487654321,3,0
7258,merged,AllCorrect,0.892092,0.467743055556,0.233871527778,2,0
7259,merged,AllCorrect,0.852321,0.172222222222,0.172222222222,1,2
7260,merged,AllCorrect,0.932203,25.1035300926,25.1035300926,1,1
7261,merged,AllCorrect,0.970149,0.0748726851852,0.0748726851852,1,0
7262,merged,AllCorrect,0.874388,0.88568287037,0.442841435185,2,1
7263,merged,AllCorrect,0.866667,1.87982638889,1.87982638889,1,0
7264,merged,AllCorrect,0.874797,0.877858796296,0.877858796296,1,0
7265,merged,AllCorrect,0.943299,0.10087962963,0.10087962963,1,1
7266,merged,AllCorrect,0.875000,1.06121527778,1.06121527778,1,0
7267,merged,AllCorrect,0.875000,0.0868171296296,0.0868171296296,1,0
7268,merged,AllCorrect,0.422481,4.26341435185,2.13170717593,2,0
7270,merged,AllCorrect,0.898990,0.000578703703704,0.000578703703704,1,0
7271,merged,AllCorrect,0.943590,0.0306712962963,0.0306712962963,1,0
7274,merged,AllCorrect,0.892857,0.030787037037,0.030787037037,1,0
7275,merged,AllCorrect,0.538462,0.144884259259,0.144884259259,1,0
7276,merged,AllCorrect,0.900000,0.0547453703704,0.0547453703704,1,0
7277,merged,AllCorrect,0.846154,6.92105324074,6.92105324074,1,1
7278,merged,AllCorrect,0.909524,0.00056712962963,0.00056712962963,1,0
7279,merged,AllCorrect,0.875203,0.886145833333,0.886145833333,1,1
7280,merged,AllCorrect,0.909739,0.0262847222222,0.0262847222222,1,1
7281,merged,AllCorrect,0.000000,1.18068287037,1.18068287037,1,0
7282,merged,AllCorrect,1.000000,1.17498842593,1.17498842593,1,1
7283,merged,AllCorrect,0.844920,3.19449074074,3.19449074074,1,0
7284,merged,AllCorrect,0.872428,0.000578703703704,0.000578703703704,1,0
7285,merged,AllCorrect,0.905882,0.188900462963,0.188900462963,1,0
7286,merged,AllCorrect,0.816054,0.138460648148,0.0692303240741,2,2
7287,merged,AllCorrect,1.000000,1.12961805556,1.12961805556,1,0
7288,merged,AllCorrect,0.710526,0.758553240741,0.37927662037,2,0
7289,merged,AllCorrect,0.846640,0.142349537037,0.047449845679,3,1
7290,merged,AllCorrect,0.845745,6.96415509259,3.4820775463,2,4
7291,merged,AllCorrect,0.906977,0.0851157407407,0.0851157407407,1,0
7292,merged,AllCorrect,0.831224,0.0851157407407,0.0851157407407,1,0
7293,merged,AllCorrect,0.784946,0.0851041666667,0.0851041666667,1,0
7294,merged,AllCorrect,0.909953,2.82140046296,2.82140046296,1,1
7295,merged,AllCorrect,0.928868,7.03869212963,2.34623070988,3,2
7296,merged,AllCorrect,0.959350,0.0532175925926,0.0532175925926,1,0
7297,merged,AllCorrect,0.908046,0.0614236111111,0.0614236111111,1,0
7298,merged,AllCorrect,0.872951,0.000509259259259,0.000509259259259,1,0
7299,merged,AllCorrect,0.812500,0.107349537037,0.107349537037,1,0
7300,merged,AllCorrect,0.960396,0.00403935185185,0.00403935185185,1,0
7301,merged,AllCorrect,0.960591,0.0140625,0.0140625,1,1
7302,merged,AllCorrect,0.544304,6.82751157407,3.41375578704,2,2
7304,merged,AllCorrect,0.960784,0.0114467592593,0.0114467592593,1,1
7305,merged,AllCorrect,0.960976,0.00222222222222,0.00222222222222,1,1
7306,merged,AllCorrect,0.271605,7.10097222222,3.55048611111,2,0
7307,merged,AllCorrect,0.892248,0.564537037037,0.282268518519,2,0
7308,merged,AllCorrect,0.828571,0.366851851852,0.366851851852,1,0
7309,merged,AllCorrect,0.741935,0.857847222222,0.857847222222,1,0
7310,merged,AllCorrect,0.863636,0.03125,0.03125,1,0
7311,merged,AllCorrect,0.769231,1.61853009259,0.809265046296,2,1
7312,merged,AllCorrect,0.893617,1.11405092593,0.557025462963,2,1
7313,merged,AllCorrect,0.933333,0.0694097222222,0.0694097222222,1,0
7314,merged,AllCorrect,0.880799,0.159189814815,0.0795949074074,2,2
7315,merged,AllCorrect,0.893358,0.157326388889,0.0786631944444,2,2
7316,merged,AllCorrect,0.894737,1.29928240741,0.649641203704,2,3
7317,merged,AllCorrect,0.874194,0.193229166667,0.193229166667,1,0
7318,merged,AllCorrect,0.906868,0.0539467592593,0.0269733796296,2,0
7319,merged,AllCorrect,0.758170,0.172592592593,0.172592592593,1,1
7320,merged,AllCorrect,0.852273,0.11369212963,0.11369212963,1,2
7321,merged,AllCorrect,0.853933,0.206377314815,0.206377314815,1,2
7322,merged,AllCorrect,0.743316,0.0398726851852,0.0398726851852,1,0
7323,merged,AllCorrect,0.855556,0.255115740741,0.255115740741,1,3
7324,merged,AllCorrect,0.744681,1.15418981481,0.384729938272,3,4
7325,merged,AllCorrect,0.730769,0.0961805555556,0.0961805555556,1,0
7327,merged,AllCorrect,1.000000,2.94592592593,0.981975308642,3,3
7328,merged,AllCorrect,0.843137,0.000601851851852,0.000601851851852,1,1
7329,merged,AllCorrect,0.879870,0.0583217592593,0.0291608796296,2,0
7330,merged,AllCorrect,0.844660,0.0003125,0.0003125,1,0
7331,merged,AllCorrect,0.857143,0.153101851852,0.153101851852,1,1
7332,merged,AllCorrect,0.615385,0.0518171296296,0.0518171296296,1,0
7333,merged,AllCorrect,0.858696,0.133993055556,0.133993055556,1,0
7334,merged,AllCorrect,0.874396,0.132696759259,0.132696759259,1,0
7335,merged,AllCorrect,0.874598,0.129247685185,0.129247685185,1,0
7336,merged,AllCorrect,0.880645,0.0818518518519,0.0409259259259,2,0
7337,merged,AllCorrect,0.846154,0.00184027777778,0.00184027777778,1,0
7338,merged,AllCorrect,0.831933,2.20052083333,2.20052083333,1,0
7339,merged,AllCorrect,1.000000,2.81623842593,0.704059606481,4,4
7340,abandoned,NotConsensus,0.484917,8.19149305556,2.73049768519,3,9
7341,abandoned,NotConsensus,0.484890,8.19149305556,1.36524884259,6,7
7342,abandoned,AllInCorrect,0.581919,8.19148148148,1.36524691358,6,5
7343,abandoned,NotConsensus,0.568519,8.20046296296,2.05011574074,4,12
7344,merged,AllCorrect,0.893701,0.334097222222,0.334097222222,1,5
7345,merged,AllCorrect,1.000000,0.0865509259259,0.0865509259259,1,1
7346,merged,NotConsensus,0.636905,0.247048611111,0.123524305556,2,3
7347,merged,AllCorrect,0.865169,0.626516203704,0.626516203704,1,0
7348,merged,AllCorrect,0.923077,0.0701157407407,0.0701157407407,1,0
7349,merged,AllCorrect,0.847328,6.00824074074,6.00824074074,1,0
7350,merged,AllCorrect,0.649123,0.00158564814815,0.00158564814815,1,0
7351,merged,AllCorrect,0.801796,1.13071759259,0.376905864198,3,0
7352,merged,AllCorrect,0.650655,0.00099537037037,0.00099537037037,1,0
7353,abandoned,AllCorrect,0.554348,0.838969907407,0.838969907407,1,1
7354,merged,AllCorrect,0.455026,2.01020833333,0.670069444444,3,2
7355,merged,AllCorrect,0.832636,0.129375,0.129375,1,0
7356,merged,AllCorrect,0.694124,0.153055555556,0.0510185185185,3,1
7357,merged,AllCorrect,0.925000,0.90306712963,0.451533564815,2,1
7358,merged,AllCorrect,0.932540,0.90306712963,0.301022376543,3,1
7359,merged,AllCorrect,0.886364,0.90306712963,0.451533564815,2,1
7360,merged,AllCorrect,0.869565,0.90306712963,0.451533564815,2,1
7361,merged,AllCorrect,0.854167,0.90306712963,0.451533564815,2,1
7362,merged,AllCorrect,0.840000,0.903055555556,0.451527777778,2,1
7364,merged,AllCorrect,0.894118,0.0329050925926,0.0329050925926,1,0
7366,merged,AllCorrect,0.874799,0.517685185185,0.517685185185,1,0
7367,merged,AllCorrect,0.875000,0.511388888889,0.511388888889,1,0
7368,merged,AllCorrect,0.900990,0.0436574074074,0.0436574074074,1,0
7369,merged,AllCorrect,0.800000,0.519178240741,0.519178240741,1,0
7370,merged,AllCorrect,0.875200,0.505497685185,0.505497685185,1,0
7371,merged,AllCorrect,0.875399,0.503159722222,0.503159722222,1,0
7372,abandoned,AllCorrect,0.776119,0.47755787037,0.47755787037,1,0
7373,abandoned,AllCorrect,0.863946,2.0909837963,2.0909837963,1,0
7374,merged,AllCorrect,0.833333,0.0138541666667,0.0138541666667,1,0
7375,abandoned,NotConsensus,0.673437,3.53184027778,0.882960069444,4,3
7376,merged,AllCorrect,0.800000,0.0503819444444,0.0503819444444,1,0
7377,merged,AllCorrect,0.943878,0.0817939814815,0.0817939814815,1,0
7378,merged,AllCorrect,0.875598,0.522685185185,0.522685185185,1,0
7379,merged,AllCorrect,0.910165,0.809560185185,0.809560185185,1,0
7380,merged,AllCorrect,0.826923,0.919074074074,0.919074074074,1,3
7381,merged,AllCorrect,0.830986,8.68666666667,4.34333333333,2,3
7382,merged,AllCorrect,0.880152,1.9552662037,0.977633101852,2,1
7383,merged,AllCorrect,0.784615,15.5507175926,15.5507175926,1,0
7384,merged,AllCorrect,0.927203,2.67927083333,2.67927083333,1,0
7385,merged,AllCorrect,0.905331,5.69799768519,2.84899884259,2,0
7386,merged,AllCorrect,0.687408,3.05101851852,0.76275462963,4,0
7387,merged,AllCorrect,0.552297,0.241828703704,0.120914351852,2,0
7388,merged,AllCorrect,0.563830,0.241828703704,0.241828703704,1,0
7389,abandoned,AllInCorrect,0.566819,0.624201388889,0.312100694444,2,0
7390,merged,AllCorrect,0.873469,0.000185185185185,0.000185185185185,1,0
7391,merged,AllCorrect,0.818182,0.727534722222,0.727534722222,1,0
7392,merged,AllCorrect,0.537898,0.271967592593,0.135983796296,2,3
7393,merged,AllCorrect,0.436992,1.63181712963,0.54393904321,3,1
7394,merged,AllInCorrect,0.471788,110.831851852,22.1663703704,5,6
7395,abandoned,AllCorrect,0.562500,0.421388888889,0.421388888889,1,0
7396,merged,AllCorrect,1.000000,0.023912037037,0.023912037037,1,0
7397,abandoned,AllCorrect,0.779412,13.522037037,13.522037037,1,1
7398,abandoned,AllInCorrect,0.777778,13.5207986111,13.5207986111,1,0
7399,merged,AllCorrect,0.875994,1.02263888889,1.02263888889,1,0
7400,merged,AllCorrect,0.416667,0.381886574074,0.190943287037,2,1
7401,merged,AllCorrect,0.836358,0.0933449074074,0.0466724537037,2,0
7402,merged,AllCorrect,0.876190,1.06959490741,1.06959490741,1,0
7403,merged,AllCorrect,0.876387,1.06564814815,0.532824074074,2,1
7404,merged,AllCorrect,0.903869,27.6066203704,13.8033101852,2,2
7405,merged,AllCorrect,0.861702,0.0746759259259,0.0746759259259,1,0
7406,merged,AllCorrect,0.876777,1.15627314815,1.15627314815,1,0
7407,merged,AllCorrect,0.858300,5.38701388889,1.7956712963,3,3
7408,merged,AllCorrect,0.847619,0.855104166667,0.855104166667,1,0
7409,merged,AllCorrect,0.849057,0.394814814815,0.197407407407,2,4
7410,merged,AllCorrect,0.748691,0.057037037037,0.057037037037,1,0
7411,merged,AllCorrect,0.833333,1.96679398148,1.96679398148,1,0
7412,merged,AllCorrect,0.852941,0.203310185185,0.203310185185,1,0
7413,merged,AllCorrect,0.875000,169.100243056,169.100243056,1,10
7414,merged,AllCorrect,0.833995,0.188101851852,0.0940509259259,2,0
7415,merged,AllCorrect,1.000000,5.16940972222,1.72313657407,3,3
7416,merged,AllCorrect,0.876972,1.04976851852,1.04976851852,1,0
7417,merged,AllCorrect,0.877165,1.25633101852,1.25633101852,1,0
7418,merged,AllCorrect,0.892857,0.068587962963,0.068587962963,1,0
7419,merged,AllCorrect,0.727273,0.0498263888889,0.0498263888889,1,0
7420,merged,AllCorrect,1.000000,0.111921296296,0.0559606481481,2,2
7421,merged,AllCorrect,0.877358,1.20961805556,1.20961805556,1,0
7422,merged,AllCorrect,0.762821,0.0438888888889,0.0438888888889,1,2
7423,merged,AllCorrect,0.700000,0.729456018519,0.729456018519,1,0
7424,merged,AllCorrect,0.877551,1.18394675926,1.18394675926,1,1
7425,merged,AllCorrect,0.854167,0.760497685185,0.760497685185,1,0
7426,merged,AllCorrect,0.866667,0.697986111111,0.697986111111,1,3
7428,merged,AllCorrect,0.877743,0.0849305555556,0.0424652777778,2,2
7429,merged,AllCorrect,0.878125,1.16364583333,1.16364583333,1,0
7430,merged,NotConsensus,0.472394,1.25605324074,0.62802662037,2,4
7431,merged,AllCorrect,0.906357,5.35758101852,2.67879050926,2,3
7432,merged,AllCorrect,0.857143,1.80155092593,1.80155092593,1,0
7433,abandoned,AllCorrect,0.750000,8.78969907407,8.78969907407,1,0
7434,merged,AllCorrect,0.878315,0.875891203704,0.875891203704,1,0
7435,merged,AllCorrect,0.782609,0.678634259259,0.678634259259,1,0
7436,merged,AllCorrect,0.763636,1.04853009259,1.04853009259,1,0
7437,merged,AllCorrect,0.834025,1.08476851852,1.08476851852,1,2
7438,merged,AllCorrect,0.895049,2.23649305556,0.447298611111,5,5
7439,merged,NotConsensus,0.779225,120.945960648,10.078830054,12,77
7440,merged,AllCorrect,0.895201,5.29586805556,2.64793402778,2,1
7441,merged,AllCorrect,1.000000,0.0690740740741,0.034537037037,2,0
7442,merged,AllCorrect,0.834711,1.06428240741,1.06428240741,1,0
7443,merged,AllCorrect,0.910377,0.120833333333,0.120833333333,1,0
7444,merged,AllCorrect,0.835391,1.06234953704,1.06234953704,1,0
7445,merged,AllCorrect,0.836066,1.05944444444,1.05944444444,1,0
7446,merged,AllCorrect,0.836735,1.05746527778,1.05746527778,1,0
7447,merged,AllCorrect,1.000000,0.0443634259259,0.0443634259259,1,0
7448,merged,AllCorrect,0.950000,0.000335648148148,0.000335648148148,1,0
7449,merged,AllCorrect,0.928302,0.0457060185185,0.0457060185185,1,0
7451,merged,AllCorrect,0.862605,3.40489583333,0.680979166667,5,3
7452,merged,AllCorrect,0.652174,0.00258101851852,0.00258101851852,1,0
7453,abandoned,NotConsensus,0.559286,7.99068287037,1.99767071759,4,6
7456,abandoned,NotConsensus,0.483531,7.05798611111,2.35266203704,3,4
7457,abandoned,AllCorrect,0.478618,5.19636574074,2.59818287037,2,1
7458,abandoned,AllInCorrect,0.578431,7.05797453704,7.05797453704,1,1
7459,abandoned,AllCorrect,0.546408,7.05797453704,3.52898726852,2,2
7460,merged,AllCorrect,0.884636,5.25568287037,2.62784143519,2,2
7464,merged,AllCorrect,0.859873,12.3797222222,12.3797222222,1,0
7465,merged,AllCorrect,0.653680,0.00826388888889,0.00826388888889,1,0
7467,merged,AllCorrect,0.800595,14.0537615741,7.02688078704,2,3
7468,merged,AllCorrect,0.960630,0.0368287037037,0.0368287037037,1,0
7469,abandoned,AllCorrect,0.742063,42.1149652778,21.0574826389,2,22
7470,merged,AllCorrect,0.576923,0.211400462963,0.211400462963,1,0
7471,merged,AllCorrect,0.765152,5.02247685185,2.51123842593,2,2
